POLE TYPE,LIGHT PRESENT,SIDE OF ROAD,ELEVATION,latitude,longitude,GeoLocation
Wood,Yes,Right,68.966,30.53130727,-91.18330344,"(30.53130727, -91.18330344)"
Wood,Yes,Right,70.741,30.53132117,-91.18276938,"(30.53132117, -91.18276938)"
Wood,Yes,Right,72.588,30.53133349,-91.18256466,"(30.53133349, -91.18256466)"
Wood,Yes,Right,58.241,30.52554438,-91.16616841,"(30.52554438, -91.16616841)"
Wood,Yes,Right,76.144,30.52460388,-91.16389032,"(30.52460388, -91.16389032)"
Metal,Yes,Right,67.368,30.52427952,-91.16732945,"(30.52427952, -91.16732945)"
Wood,Yes,Right,66.866,30.52779454,-91.164898,"(30.52779454, -91.164898)"
Metal,Yes,Right,67.968,30.52963986,-91.16854501,"(30.52963986, -91.16854501)"
Metal,Yes,Right,66.787,30.52962902,-91.16921126,"(30.52962902, -91.16921126)"
Wood,Yes,Right,79.691,30.53108894,-91.1652962,"(30.53108894, -91.1652962)"
Wood,Yes,Right,76.83,30.53076068,-91.16534122,"(30.53076068, -91.16534122)"
Wood,Yes,Right,69.884,30.53044855,-91.16538048,"(30.53044855, -91.16538048)"
Wood,Yes,Right,69.592,30.53011109,-91.16541597,"(30.53011109, -91.16541597)"
Wood,Yes,Right,69.465,30.52982363,-91.16544511,"(30.52982363, -91.16544511)"
Wood,Unknown,Right,86.485,30.52748057,-91.16567817,"(30.52748057, -91.16567817)"
Wood,Yes,Right,70.167,30.51757082,-91.17237166,"(30.51757082, -91.17237166)"
Wood,Yes,Right,67.352,30.51758101,-91.17200822,"(30.51758101, -91.17200822)"
Wood,Yes,Right,70.236,30.51759374,-91.17157901,"(30.51759374, -91.17157901)"
Wood,Yes,Right,70.816,30.51762132,-91.17094105,"(30.51762132, -91.17094105)"
Wood,Yes,Right,69.868,30.5176334,-91.17023003,"(30.5176334, -91.17023003)"
Wood,Yes,Right,69.136,30.51764554,-91.16998198,"(30.51764554, -91.16998198)"
Wood,Yes,Right,68.93,30.5176631,-91.16935519,"(30.5176631, -91.16935519)"
Wood,Yes,Right,69.048,30.51767876,-91.16901226,"(30.51767876, -91.16901226)"
Wood,Yes,Right,69.583,30.51770986,-91.1679309,"(30.51770986, -91.1679309)"
Wood,Yes,Right,69.412,30.51772946,-91.16740697,"(30.51772946, -91.16740697)"
Wood,Yes,Right,69.74,30.51774297,-91.16686841,"(30.51774297, -91.16686841)"
Wood,Yes,Right,70.081,30.51776385,-91.16634536,"(30.51776385, -91.16634536)"
Wood,Yes,Right,70.967,30.52231913,-91.17253191,"(30.52231913, -91.17253191)"
Wood,Yes,Right,71.968,30.52233106,-91.17220764,"(30.52233106, -91.17220764)"
Wood,Yes,Right,72.791,30.52234262,-91.17182467,"(30.52234262, -91.17182467)"
Wood,Yes,Right,69.156,30.52234751,-91.17145161,"(30.52234751, -91.17145161)"
Wood,Yes,Right,69.947,30.52237038,-91.17109456,"(30.52237038, -91.17109456)"
Wood,Yes,Right,68.913,30.52238701,-91.17064809,"(30.52238701, -91.17064809)"
Wood,Yes,Right,68.739,30.52239939,-91.1702617,"(30.52239939, -91.1702617)"
Wood,Yes,Right,67.755,30.52242154,-91.16956308,"(30.52242154, -91.16956308)"
Wood,Yes,Right,66.597,30.52245547,-91.16916682,"(30.52245547, -91.16916682)"
Metal,Yes,Right,67.355,30.53127606,-91.15708486,"(30.53127606, -91.15708486)"
Metal,Yes,Right,69.94,30.53101526,-91.15741415,"(30.53101526, -91.15741415)"
Metal,Yes,Right,69.835,30.53078003,-91.15780882,"(30.53078003, -91.15780882)"
Wood,Yes,Right,71.361,30.53133459,-91.18224266,"(30.53133459, -91.18224266)"
Wood,Yes,Right,71.833,30.53134687,-91.18183061,"(30.53134687, -91.18183061)"
Wood,Yes,Right,72.621,30.5313571,-91.18131208,"(30.5313571, -91.18131208)"
Wood,Yes,Right,71.128,30.53136974,-91.18099958,"(30.53136974, -91.18099958)"
Wood,Yes,Right,71.41,30.53138628,-91.18047889,"(30.53138628, -91.18047889)"
Wood,Yes,Right,72.699,30.53140206,-91.18003698,"(30.53140206, -91.18003698)"
Wood,Yes,Right,70.15,30.53141187,-91.17963422,"(30.53141187, -91.17963422)"
Wood,Yes,Right,73.29,30.53155347,-91.17331892,"(30.53155347, -91.17331892)"
Wood,Unknown,Right,67.568,30.5315671,-91.17283807,"(30.5315671, -91.17283807)"
Wood,Yes,Right,71.194,30.53158513,-91.17239663,"(30.53158513, -91.17239663)"
Wood,Yes,Right,72.371,30.53160016,-91.17173653,"(30.53160016, -91.17173653)"
Wood,Yes,Right,70.239,30.53159749,-91.17103725,"(30.53159749, -91.17103725)"
Metal,Yes,Median,70.655,30.54405504,-91.16606182,"(30.54405504, -91.16606182)"
Metal,Yes,Median,71.915,30.54435698,-91.16606958,"(30.54435698, -91.16606958)"
Metal,Yes,Median,65.071,30.5245394,-91.16104108,"(30.5245394, -91.16104108)"
Metal,Yes,Median,67.758,30.54469861,-91.1660994,"(30.54469861, -91.1660994)"
Metal,Yes,Median,63.234,30.52502886,-91.16110908,"(30.52502886, -91.16110908)"
Wood,Yes,Right,65.331,30.53100337,-91.16108924,"(30.53100337, -91.16108924)"
Wood,Yes,Right,72.548,30.53397127,-91.16117711,"(30.53397127, -91.16117711)"
Metal,Yes,Right,77.496,30.54403568,-91.17333492,"(30.54403568, -91.17333492)"
Metal,Yes,Median,68.447,30.53324507,-91.16130185,"(30.53324507, -91.16130185)"
Metal,Yes,Median,66.745,30.53178459,-91.16126055,"(30.53178459, -91.16126055)"
Wood,Yes,Right,66.636,30.53135121,-91.16136893,"(30.53135121, -91.16136893)"
Wood,Yes,Right,69.799,30.51779787,-91.16526902,"(30.51779787, -91.16526902)"
Wood,Yes,Right,70.544,30.51781879,-91.16459276,"(30.51781879, -91.16459276)"
Wood,Yes,Right,70.377,30.51783916,-91.16408454,"(30.51783916, -91.16408454)"
Wood,Yes,Right,70.619,30.51784591,-91.16382906,"(30.51784591, -91.16382906)"
Wood,Yes,Right,70.281,30.51785442,-91.16348914,"(30.51785442, -91.16348914)"
Wood,Yes,Right,68.47,30.51790004,-91.16214201,"(30.51790004, -91.16214201)"
Wood,Yes,Right,71.554,30.51749022,-91.17396989,"(30.51749022, -91.17396989)"
Wood,Yes,Right,71.381,30.51778456,-91.1658567,"(30.51778456, -91.1658567)"
Wood,Unknown,Right,69.504,30.51787989,-91.16281229,"(30.51787989, -91.16281229)"
Wood,Yes,Right,65.176,30.51827937,-91.16224185,"(30.51827937, -91.16224185)"
Wood,Yes,Right,69.373,30.51867069,-91.16226061,"(30.51867069, -91.16226061)"
Wood,Yes,Right,61.177,30.51912477,-91.16226778,"(30.51912477, -91.16226778)"
Metal,Yes,Right,70.216,30.53063636,-91.15804496,"(30.53063636, -91.15804496)"
Metal,Yes,Right,74.022,30.53046613,-91.15834893,"(30.53046613, -91.15834893)"
Metal,Yes,Right,69.11,30.53041024,-91.15840589,"(30.53041024, -91.15840589)"
Metal,Yes,Right,68.182,30.53023325,-91.15869555,"(30.53023325, -91.15869555)"
Metal,Yes,Right,68.585,30.53008924,-91.15894787,"(30.53008924, -91.15894787)"
Metal,Yes,Right,69.179,30.52998813,-91.15912159,"(30.52998813, -91.15912159)"
Metal,Yes,Left,65.757,30.52995758,-91.15938266,"(30.52995758, -91.15938266)"
Metal,Yes,Left,65.314,30.52976145,-91.15967784,"(30.52976145, -91.15967784)"
Metal,Yes,Left,63.598,30.52956916,-91.15995764,"(30.52956916, -91.15995764)"
Metal,Yes,Left,64.586,30.52931915,-91.16025373,"(30.52931915, -91.16025373)"
Metal,Yes,Left,65.718,30.52906642,-91.16052221,"(30.52906642, -91.16052221)"
Metal,Yes,Left,63.933,30.52884302,-91.16076245,"(30.52884302, -91.16076245)"
Wood,Yes,Right,72.571,30.53160503,-91.17012771,"(30.53160503, -91.17012771)"
Wood,Yes,Right,74.596,30.53159928,-91.16949658,"(30.53159928, -91.16949658)"
Wood,Yes,Right,72.02,30.53115668,-91.16562197,"(30.53115668, -91.16562197)"
Wood,Yes,Right,73.313,30.5311594,-91.16512671,"(30.5311594, -91.16512671)"
Wood,Yes,Right,72.939,30.53119256,-91.16460754,"(30.53119256, -91.16460754)"
Wood,Yes,Right,71.351,30.53123855,-91.16385452,"(30.53123855, -91.16385452)"
Wood,Yes,Right,71.43,30.53129205,-91.16312106,"(30.53129205, -91.16312106)"
Metal,Yes,Right,69.369,30.52270753,-91.16083785,"(30.52270753, -91.16083785)"
Metal,Yes,Right,70.081,30.52299442,-91.16085513,"(30.52299442, -91.16085513)"
Metal,Yes,Right,69.983,30.52328263,-91.16087102,"(30.52328263, -91.16087102)"
Metal,Yes,Median,64.579,30.52565517,-91.16110031,"(30.52565517, -91.16110031)"
Metal,Yes,Median,64.894,30.52603715,-91.16112131,"(30.52603715, -91.16112131)"
Wood,Yes,Right,70.213,30.52744192,-91.16450831,"(30.52744192, -91.16450831)"
Wood,Yes,Right,67.932,30.52631722,-91.16527535,"(30.52631722, -91.16527535)"
Wood,Unknown,Right,67.526,30.52662827,-91.16569309,"(30.52662827, -91.16569309)"
Wood,Yes,Right,68.277,30.52659297,-91.16616779,"(30.52659297, -91.16616779)"
Wood,Yes,Right,70.209,30.52657188,-91.16667411,"(30.52657188, -91.16667411)"
Wood,Yes,Right,64.422,30.52714265,-91.16629886,"(30.52714265, -91.16629886)"
Wood,Yes,Right,72.758,30.52712115,-91.16671467,"(30.52712115, -91.16671467)"
Wood,Yes,Right,66.312,30.52600107,-91.16939864,"(30.52600107, -91.16939864)"
Wood,Yes,Right,67.375,30.52596781,-91.17001088,"(30.52596781, -91.17001088)"
Wood,Yes,Right,63.644,30.52531003,-91.17026094,"(30.52531003, -91.17026094)"
Wood,Unknown,Right,61.607,30.52470412,-91.17025315,"(30.52470412, -91.17025315)"
Wood,Yes,Right,65.255,30.52450853,-91.16999465,"(30.52450853, -91.16999465)"
Wood,Yes,Right,64.891,30.51931241,-91.1622844,"(30.51931241, -91.1622844)"
Wood,Yes,Right,65.892,30.51960517,-91.16229479,"(30.51960517, -91.16229479)"
Wood,Yes,Right,64.786,30.51985661,-91.16232119,"(30.51985661, -91.16232119)"
Wood,Yes,Right,68.149,30.51870481,-91.16818852,"(30.51870481, -91.16818852)"
Wood,Unknown,Right,68.986,30.51876869,-91.1660219,"(30.51876869, -91.1660219)"
Wood,Yes,Right,66.259,30.5179855,-91.16271446,"(30.5179855, -91.16271446)"
Wood,Yes,Right,53.802,30.5173664,-91.17443141,"(30.5173664, -91.17443141)"
Wood,Yes,Right,69.734,30.51731047,-91.17522316,"(30.51731047, -91.17522316)"
Wood,Yes,Right,71.233,30.51730449,-91.1756792,"(30.51730449, -91.1756792)"
Wood,Yes,Right,64.976,30.51730854,-91.17606348,"(30.51730854, -91.17606348)"
Wood,Yes,Right,70.35,30.51726809,-91.17670353,"(30.51726809, -91.17670353)"
Wood,Unknown,Right,65.167,30.51780244,-91.16825379,"(30.51780244, -91.16825379)"
Metal,Yes,Right,68.536,30.52842915,-91.16087874,"(30.52842915, -91.16087874)"
Metal,Yes,Right,66.407,30.53398761,-91.15757255,"(30.53398761, -91.15757255)"
Metal,Yes,Right,63.641,30.53414877,-91.15789337,"(30.53414877, -91.15789337)"
Metal,Yes,Left,58.549,30.53398817,-91.15790537,"(30.53398817, -91.15790537)"
Metal,Yes,Left,62.627,30.53381264,-91.15756234,"(30.53381264, -91.15756234)"
Metal,Yes,Left,65.721,30.53409776,-91.15859881,"(30.53409776, -91.15859881)"
Metal,Yes,Left,61.758,30.53406401,-91.15918215,"(30.53406401, -91.15918215)"
Metal,Yes,Left,62.401,30.53406293,-91.15956565,"(30.53406293, -91.15956565)"
Metal,Yes,Left,64.504,30.53406217,-91.15994962,"(30.53406217, -91.15994962)"
Wood,Yes,Right,61.748,30.52282561,-91.16790019,"(30.52282561, -91.16790019)"
Wood,Yes,Right,63.907,30.52300989,-91.16758428,"(30.52300989, -91.16758428)"
Wood,Yes,Right,64.927,30.52325498,-91.16711672,"(30.52325498, -91.16711672)"
Metal,Yes,Median,65.18,30.52641736,-91.16114606,"(30.52641736, -91.16114606)"
Metal,Yes,Median,66.531,30.52686781,-91.16109133,"(30.52686781, -91.16109133)"
Wood,Yes,Right,70.058,30.5314504,-91.17748126,"(30.5314504, -91.17748126)"
Wood,Yes,Right,72.171,30.53145056,-91.17712669,"(30.53145056, -91.17712669)"
Wood,Yes,Right,73.795,30.53145922,-91.17684791,"(30.53145922, -91.17684791)"
Wood,Yes,Right,72.092,30.53146739,-91.17664758,"(30.53146739, -91.17664758)"
Wood,Yes,Right,72.099,30.53147394,-91.17625484,"(30.53147394, -91.17625484)"
Wood,Yes,Right,72.037,30.53148772,-91.17578068,"(30.53148772, -91.17578068)"
Wood,Yes,Right,69.694,30.53150784,-91.17500886,"(30.53150784, -91.17500886)"
Wood,Yes,Right,70.865,30.53152926,-91.17428972,"(30.53152926, -91.17428972)"
Wood,Yes,Right,66.361,30.53154482,-91.17370522,"(30.53154482, -91.17370522)"
Wood,Yes,Right,71.748,30.53132756,-91.16253189,"(30.53132756, -91.16253189)"
Wood,Unknown,Right,68.615,30.52947332,-91.16548573,"(30.52947332, -91.16548573)"
Wood,Unknown,Right,68.431,30.52872563,-91.16557071,"(30.52872563, -91.16557071)"
Wood,Yes,Right,67.578,30.52346376,-91.16516356,"(30.52346376, -91.16516356)"
Wood,Yes,Right,61.433,30.52234058,-91.16510778,"(30.52234058, -91.16510778)"
Wood,Yes,Right,75.783,30.52324895,-91.16393498,"(30.52324895, -91.16393498)"
Wood,Unknown,Right,66.079,30.52306963,-91.16668928,"(30.52306963, -91.16668928)"
Wood,Yes,Right,68.543,30.52309378,-91.16639922,"(30.52309378, -91.16639922)"
Wood,Yes,Right,69.865,30.52311213,-91.16600627,"(30.52311213, -91.16600627)"
Wood,Yes,Right,69.527,30.52312702,-91.16559581,"(30.52312702, -91.16559581)"
Wood,Yes,Right,72.421,30.52314482,-91.16512391,"(30.52314482, -91.16512391)"
Wood,Yes,Right,71.961,30.52316295,-91.1646081,"(30.52316295, -91.1646081)"
Wood,Unknown,Right,69.008,30.52319289,-91.163715,"(30.52319289, -91.163715)"
Wood,Yes,Right,59.159,30.51664814,-91.17344672,"(30.51664814, -91.17344672)"
Wood,Yes,Right,56.728,30.51616729,-91.1732141,"(30.51616729, -91.1732141)"
Wood,Yes,Right,58.205,30.51529917,-91.17316503,"(30.51529917, -91.17316503)"
Wood,Yes,Right,62.421,30.51465231,-91.1731279,"(30.51465231, -91.1731279)"
Wood,Yes,Right,56.522,30.51394229,-91.17309732,"(30.51394229, -91.17309732)"
Wood,Yes,Right,54.491,30.51324566,-91.17306632,"(30.51324566, -91.17306632)"
Wood,Yes,Right,54.438,30.51256955,-91.17302958,"(30.51256955, -91.17302958)"
Wood,Yes,Right,54.468,30.5118834,-91.17299392,"(30.5118834, -91.17299392)"
Wood,Yes,Right,59.684,30.51474355,-91.17105461,"(30.51474355, -91.17105461)"
Wood,Yes,Right,51.781,30.5126434,-91.17096761,"(30.5126434, -91.17096761)"
Wood,Yes,Right,53.795,30.51402406,-91.17102513,"(30.51402406, -91.17102513)"
Wood,Yes,Right,67.417,30.51124757,-91.16836353,"(30.51124757, -91.16836353)"
Wood,Yes,Right,64.609,30.52340095,-91.16678282,"(30.52340095, -91.16678282)"
Wood,Yes,Right,68.024,30.52347,-91.16660188,"(30.52347, -91.16660188)"
Wood,Yes,Right,68.484,30.52356883,-91.16632445,"(30.52356883, -91.16632445)"
Wood,Yes,Right,65.147,30.5226977,-91.16826926,"(30.5226977, -91.16826926)"
Wood,Yes,Right,70.111,30.52373014,-91.16510324,"(30.52373014, -91.16510324)"
Wood,Yes,Right,71.958,30.5237627,-91.16463373,"(30.5237627, -91.16463373)"
Wood,Yes,Right,71.833,30.52377881,-91.16425774,"(30.52377881, -91.16425774)"
Wood,Yes,Right,74.143,30.52379632,-91.16384682,"(30.52379632, -91.16384682)"
Metal,Yes,Right,68.546,30.52810083,-91.1609404,"(30.52810083, -91.1609404)"
Metal,Yes,Left,65.82,30.53405646,-91.16034171,"(30.53405646, -91.16034171)"
Metal,Yes,Left,65.071,30.53404412,-91.16073846,"(30.53404412, -91.16073846)"
Metal,Yes,Left,66.83,30.53405558,-91.16107353,"(30.53405558, -91.16107353)"
Wood,Yes,Right,71.276,30.53144874,-91.177625,"(30.53144874, -91.177625)"
Wood,Yes,Right,69.317,30.52952161,-91.16340519,"(30.52952161, -91.16340519)"
Wood,Yes,Right,70.888,30.52949815,-91.16387463,"(30.52949815, -91.16387463)"
Wood,Yes,Right,70.265,30.52947757,-91.16433787,"(30.52947757, -91.16433787)"
Wood,Yes,Right,63.648,30.52814842,-91.1663154,"(30.52814842, -91.1663154)"
Wood,Yes,Right,67.312,30.52812467,-91.16660483,"(30.52812467, -91.16660483)"
Wood,Yes,Right,68.815,30.52810844,-91.16713572,"(30.52810844, -91.16713572)"
Metal,Yes,Right,64.474,30.52168542,-91.1607725,"(30.52168542, -91.1607725)"
Metal,Yes,Right,67.286,30.52194874,-91.16078891,"(30.52194874, -91.16078891)"
Metal,Yes,Right,66.902,30.522212,-91.16080497,"(30.522212, -91.16080497)"
Metal,Yes,Right,68.963,30.52246163,-91.16082515,"(30.52246163, -91.16082515)"
Metal,Yes,Median,65.367,30.52926689,-91.16121874,"(30.52926689, -91.16121874)"
Metal,Yes,Median,63.441,30.52972796,-91.16119985,"(30.52972796, -91.16119985)"
Metal,Yes,Median,64.527,30.52873408,-91.16117707,"(30.52873408, -91.16117707)"
Metal,Yes,Median,65.291,30.52796166,-91.16115672,"(30.52796166, -91.16115672)"
Metal,Yes,Median,66.512,30.52765908,-91.16115336,"(30.52765908, -91.16115336)"
Metal,Yes,Median,66.653,30.52724519,-91.1611411,"(30.52724519, -91.1611411)"
Metal,Yes,Median,66.837,30.52681518,-91.16112536,"(30.52681518, -91.16112536)"
Metal,Yes,Median,66.551,30.52444842,-91.16105932,"(30.52444842, -91.16105932)"
Wood,Yes,Right,70.039,30.52827748,-91.16437466,"(30.52827748, -91.16437466)"
Wood,Yes,Right,70.665,30.52858449,-91.16438071,"(30.52858449, -91.16438071)"
Wood,Yes,Right,76.6,30.52895775,-91.16439337,"(30.52895775, -91.16439337)"
Wood,Yes,Right,72.709,30.52946922,-91.16277347,"(30.52946922, -91.16277347)"
Wood,Yes,Right,69.819,30.52948968,-91.16224282,"(30.52948968, -91.16224282)"
Wood,Yes,Right,59.451,30.51167934,-91.16918103,"(30.51167934, -91.16918103)"
Wood,Yes,Right,54.455,30.5116765,-91.16965167,"(30.5116765, -91.16965167)"
Wood,Yes,Right,52.978,30.51166122,-91.17002557,"(30.51166122, -91.17002557)"
Wood,Yes,Right,59.75,30.51164553,-91.17038472,"(30.51164553, -91.17038472)"
Wood,Yes,Right,56.718,30.51163381,-91.17079261,"(30.51163381, -91.17079261)"
Wood,Yes,Right,53.776,30.51162501,-91.17114302,"(30.51162501, -91.17114302)"
Wood,Yes,Right,52.991,30.51160742,-91.17161838,"(30.51160742, -91.17161838)"
Wood,Yes,Right,54.734,30.51157755,-91.1723631,"(30.51157755, -91.1723631)"
Wood,Yes,Right,54.114,30.51156857,-91.17272887,"(30.51156857, -91.17272887)"
Wood,Yes,Right,55.856,30.51155648,-91.17297917,"(30.51155648, -91.17297917)"
Wood,Yes,Right,57.063,30.51154102,-91.17334923,"(30.51154102, -91.17334923)"
Wood,Yes,Right,60.633,30.51196644,-91.16106982,"(30.51196644, -91.16106982)"
Wood,Yes,Right,63.234,30.45657487,-91.15663298,"(30.45657487, -91.15663298)"
Wood,Yes,Right,63.192,30.4569273,-91.15664933,"(30.4569273, -91.15664933)"
Wood,Unknown,Right,63.257,30.45734304,-91.15666002,"(30.45734304, -91.15666002)"
Wood,Yes,Right,63.595,30.45773216,-91.1566884,"(30.45773216, -91.1566884)"
Wood,Yes,Right,59.914,30.45816633,-91.1567049,"(30.45816633, -91.1567049)"
Wood,Yes,Right,58.841,30.45860476,-91.15671448,"(30.45860476, -91.15671448)"
Wood,Yes,Right,61.41,30.45895621,-91.15673477,"(30.45895621, -91.15673477)"
Wood,Yes,Right,60.196,30.45965292,-91.15675928,"(30.45965292, -91.15675928)"
Wood,Yes,Right,60.898,30.46022349,-91.15678132,"(30.46022349, -91.15678132)"
Wood,Yes,Right,60.567,30.46060845,-91.15680359,"(30.46060845, -91.15680359)"
Wood,Yes,Right,61.413,30.46100663,-91.15682257,"(30.46100663, -91.15682257)"
Wood,Yes,Right,62.115,30.46136,-91.15685022,"(30.46136, -91.15685022)"
Wood,Yes,Right,55.291,30.45093404,-91.17083061,"(30.45093404, -91.17083061)"
Wood,Yes,Right,57.066,30.45092344,-91.17120261,"(30.45092344, -91.17120261)"
Wood,Yes,Right,57.378,30.45090528,-91.17186168,"(30.45090528, -91.17186168)"
Wood,Yes,Right,56.259,30.45089134,-91.17233752,"(30.45089134, -91.17233752)"
Wood,Yes,Right,59.333,30.45087541,-91.1726892,"(30.45087541, -91.1726892)"
Wood,Yes,Right,58.408,30.45086316,-91.17329578,"(30.45086316, -91.17329578)"
Wood,Yes,Right,57.863,30.45085696,-91.17353433,"(30.45085696, -91.17353433)"
Wood,Yes,Right,64.881,30.45084068,-91.17377854,"(30.45084068, -91.17377854)"
Wood,Yes,Right,55.987,30.45083128,-91.17449009,"(30.45083128, -91.17449009)"
Wood,Yes,Right,58.014,30.45082079,-91.17485106,"(30.45082079, -91.17485106)"
Wood,Yes,Right,56.108,30.45079319,-91.17568196,"(30.45079319, -91.17568196)"
Wood,Yes,Right,70.242,30.55011494,-91.13815614,"(30.55011494, -91.13815614)"
Wood,Yes,Right,56.758,30.45360487,-91.14046808,"(30.45360487, -91.14046808)"
Wood,Yes,Right,53.795,30.45399648,-91.1396951,"(30.45399648, -91.1396951)"
Wood,Yes,Right,52.214,30.45397542,-91.1402298,"(30.45397542, -91.1402298)"
Wood,Yes,Right,51.466,30.4538461,-91.14451897,"(30.4538461, -91.14451897)"
Wood,Yes,Right,53.369,30.45381441,-91.14555173,"(30.45381441, -91.14555173)"
Wood,Yes,Right,52.611,30.45376815,-91.1469877,"(30.45376815, -91.1469877)"
Wood,Yes,Right,55.314,30.4537416,-91.14780627,"(30.4537416, -91.14780627)"
Wood,Yes,Right,57.106,30.45362012,-91.15184963,"(30.45362012, -91.15184963)"
Wood,Yes,Right,57.158,30.4535689,-91.15371443,"(30.4535689, -91.15371443)"
Wood,Yes,Right,53.831,30.45352371,-91.15563625,"(30.45352371, -91.15563625)"
Wood,Yes,Right,53.779,30.45341651,-91.15888933,"(30.45341651, -91.15888933)"
Wood,Yes,Right,50.436,30.45335406,-91.16095487,"(30.45335406, -91.16095487)"
Concrete,Yes,Right,60.446,30.46419986,-91.18701024,"(30.46419986, -91.18701024)"
Concrete,Yes,Right,61.696,30.46429055,-91.18704502,"(30.46429055, -91.18704502)"
Concrete,Yes,Right,62.781,30.46441023,-91.18706343,"(30.46441023, -91.18706343)"
Wood,Yes,Right,62.532,30.46411043,-91.18711138,"(30.46411043, -91.18711138)"
Wood,Yes,Right,67.384,30.4503764,-91.16180038,"(30.4503764, -91.16180038)"
Wood,Yes,Right,55.692,30.45080187,-91.16180936,"(30.45080187, -91.16180936)"
Wood,Yes,Right,56.476,30.45143638,-91.16184565,"(30.45143638, -91.16184565)"
Wood,Yes,Right,56.6,30.45283696,-91.16188991,"(30.45283696, -91.16188991)"
Wood,Yes,Right,56.581,30.45252273,-91.16197521,"(30.45252273, -91.16197521)"
Wood,Yes,Right,50.298,30.45645626,-91.16294486,"(30.45645626, -91.16294486)"
Wood,Yes,Right,47.86,30.45665831,-91.1629473,"(30.45665831, -91.1629473)"
Wood,Yes,Right,50.268,30.45692611,-91.16295838,"(30.45692611, -91.16295838)"
Wood,Yes,Right,59.668,30.46183262,-91.15688022,"(30.46183262, -91.15688022)"
Wood,Yes,Right,52.663,30.45197293,-91.15734535,"(30.45197293, -91.15734535)"
Wood,Yes,Right,53.562,30.45160455,-91.15733507,"(30.45160455, -91.15733507)"
Wood,Yes,Right,52.778,30.45095532,-91.15730508,"(30.45095532, -91.15730508)"
Wood,Yes,Right,51.354,30.45068229,-91.15729307,"(30.45068229, -91.15729307)"
Wood,Unknown,Right,54.281,30.45078004,-91.15813529,"(30.45078004, -91.15813529)"
Wood,Yes,Right,55.419,30.45179427,-91.15817056,"(30.45179427, -91.15817056)"
Wood,Yes,Right,58.073,30.45444791,-91.15832893,"(30.45444791, -91.15832893)"
Wood,Yes,Right,57.66,30.45402254,-91.15831262,"(30.45402254, -91.15831262)"
Wood,Yes,Right,61.279,30.46064399,-91.15895751,"(30.46064399, -91.15895751)"
